BatchTime,TrackTime,Time,DateTime,ID,ExtID,Type,Assoc,TrackAssoc,NonAssoc,Range,RangeStd,VelDopp,VelDoppStd,Azimuth,AzimuthStd,Elevation,ElevationStd,Age,LastAssocAge,Lat,Lon,Alt,PosNorth,PosNorthStd,PosWest,PosWestStd,PosUp,PosUpStd,VelNorth,VelNorthStd,VelWest,VelWestStd,VelUp,VelUpStd,VelAbs,Aspect,AccelNorth,AccelNorthStd,AccelWest,AccelWestStd,AccelUp,AccelUpStd,Beta,Period,RCS,POOLat,POOLon,POOAlt,POORange,POOAzimuth,POOCEP,POOTime,POOMuzzleVelocity,POOLaunchHeading,POOLaunchQE,POILat,POILon,POIAlt,POIRange,POIAzimuth,POICEP,POITime,POIImpactVelocity,POIImpactHeading,POIImpactQE,TgtRange,TgtRangeStd,TgtVel,TgtVelStd,TgtAz,TgtAzStd,TgtEl,TgtElStd,TgtSNR,TgtRCSAct,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Flags
572679803,572679803,205398,2020-02-24 11:20:41:159,2029,0,0,35,0,0,2079.348,0.6245522,-29.6927,0.5011883,-38.51965,0.2103503,6.714123,0.208891,8.785755,0.11698,52.2319921256452,21.1152248854054,365.7223,1615.714,4.82846,1286.102,5.944268,243.1081,7.529471,-22.20107,1.24586,-19.69736,1.524426,-2.213465,1.60126,29.7619307500817,3.90868463059885,0,0,0,0,0,0,0,0.24,0.002502167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.23,0.23,0,0.24,0,0.12,1,3.7,22.27,0x27E00081
572679968,572679968,205399,2020-02-24 11:20:41:159,2029,0,0,35,0,0,2079.344,0.6245823,-29.6927,0.5012918,-38.51964,0.2103577,6.714128,0.2088977,8.78592,0.117145,52.2319920927345,21.115224932985,365.7219,1615.71,4.828617,1286.098,5.94446,243.1078,7.529694,-22.20107,1.245895,-19.69736,1.52447,-2.213465,1.60126,29.7619307500817,3.90868463059885,0,0,0,0,0,0,0,0.24,0.002502167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.23,0.23,0,0.24,0,0.12,1,3.7,22.27,0x27E00081
572738376,572738376,205457,2020-02-24 11:20:41:217,2029,0,0,35,0,0,2077.609,0.6358283,-29.69259,0.5367014,-38.51707,0.2129545,6.716169,0.2112662,8.844328,0.175553,52.2319804427524,21.1152417755877,365.5921,1614.413,4.884236,1284.948,6.013057,242.9785,7.608678,-22.20107,1.258239,-19.69736,1.539908,-2.213465,1.601269,29.7619307500817,3.9119691226311,0,0,0,0,0,0,0,0.24,0.002502167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.23,0.23,0,0.24,0,0.18,1,3.7,22.27,0x27E00081
572738541,572738541,205457,2020-02-24 11:20:41:217,2029,0,0,35,0,0,2077.604,0.6358618,-29.69259,0.5367981,-38.51706,0.2129619,6.716175,0.2112729,8.844493,0.175718,52.2319804098417,21.1152418231673,365.5917,1614.41,4.884394,1284.945,6.013252,242.9781,7.608902,-22.20107,1.258274,-19.69736,1.539952,-2.213465,1.601269,29.7619307500817,3.9119691226311,0,0,0,0,0,0,0,0.24,0.002502167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.23,0.23,0,0.24,0,0.18,1,3.7,22.27,0x27E00081
572796949,572796949,205516,2020-02-24 11:20:41:276,2029,0,0,35,0,0,2075.87,0.6484338,-29.69247,0.5700036,-38.51448,0.2155803,6.718218,0.2136546,8.902901,0.234126,52.2319687598567,21.1152586657618,365.4619,1613.113,4.940483,1283.794,6.082406,242.8488,7.688214,-22.20107,1.270497,-19.69736,1.555237,-2.213465,1.601279,29.7619307500817,3.91525086359314,0,0,0,0,0,0,0,0.24,0.002502167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.23,0.23,0,0.24,0,0.23,1,3.7,22.27,0x27E00081
572797114,572797114,205516,2020-02-24 11:20:41:276,2029,0,0,36,0,0,2075.811,0.614252,-29.75548,0.4556649,-38.42161,0.2074346,6.730278,0.2061948,8.903066,0.234291,52.2319866741468,21.1152979522349,365.8888,1615.106,4.744217,1281.109,5.859445,243.2758,7.419385,-21.85167,1.216931,-20.25906,1.504246,-2.137153,1.561036,29.8746138671437,5.11857263078691,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074.345,2.77423,-29.84808,0.7641517,-37.07959,0.7942646,6.911147,0.7875769,19.9306,0.001746038,1.33,0.23,0.23,0,0.24,0,0.23,1,3.6,19.93,0x27E00481
572855522,572855522,205574,2020-02-24 11:20:41:334,2029,0,0,36,0,0,2074.073,0.6233837,-29.75528,0.5125678,-38.41788,0.2099766,6.732471,0.2085064,8.961474,0.058408,52.2319752076124,21.1153152749235,365.7634,1613.83,4.798106,1279.926,5.926566,243.151,7.496241,-21.85167,1.235465,-20.25906,1.528131,-2.137153,1.561046,29.8746138671437,5.12287600652945,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.06,1,3.7,19.93,0x27E00081
572855687,572855687,205574,2020-02-24 11:20:41:335,2029,0,0,36,0,0,2074.068,0.6234112,-29.75528,0.5127196,-38.41787,0.2099839,6.732477,0.208513,8.961639,0.058573,52.23197517522,21.1153153238593,365.7631,1613.826,4.798259,1279.923,5.926756,243.1507,7.496459,-21.85167,1.235517,-20.25906,1.528198,-2.137153,1.561046,29.8746138671437,5.12287600652945,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.06,1,3.7,19.93,0x27E00081
572914094,572914094,205633,2020-02-24 11:20:41:393,2029,0,0,36,0,0,2072.33,0.633831,-29.75508,0.5638875,-38.41414,0.2125481,6.734674,0.2108374,9.020046,0.11698,52.2319637088789,21.115332646243,365.6377,1612.55,4.852624,1278.739,5.994455,243.0258,7.573631,-21.85167,1.253776,-20.25906,1.551715,-2.137153,1.561056,29.8746138671437,5.12721671289203,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.12,1,3.7,19.93,0x27E00081
572914259,572914259,205633,2020-02-24 11:20:41:393,2029,0,0,36,0,0,2072.325,0.6338625,-29.75508,0.5640255,-38.41413,0.2125554,6.734681,0.210844,9.020211,0.117145,52.2319636764864,21.1153326951788,365.6373,1612.546,4.852778,1278.736,5.994647,243.0255,7.57385,-21.85167,1.253828,-20.25906,1.551781,-2.137153,1.561056,29.8746138671437,5.12721671289203,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.12,1,3.7,19.93,0x27E00081
572972667,572972667,205691,2020-02-24 11:20:41:452,2029,0,0,36,0,0,2070.587,0.6458009,-29.75488,0.6109068,-38.4104,0.2151421,6.736881,0.2131809,9.078619,0.175553,52.231952209946,21.1153500178509,365.5119,1611.27,4.907635,1277.553,6.062948,242.9006,7.651333,-21.85167,1.271824,-20.25906,1.574945,-2.137153,1.561066,29.8746138671437,5.13151285888183,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.18,1,3.7,19.93,0x27E00081
572972832,572972832,205691,2020-02-24 11:20:41:452,2029,0,0,36,0,0,2070.583,0.645837,-29.75488,0.6110341,-38.41039,0.2151494,6.736887,0.2131876,9.078784,0.175718,52.2319521775536,21.1153500667866,365.5116,1611.266,4.907791,1277.549,6.063142,242.9003,7.651552,-21.85167,1.271875,-20.25906,1.57501,-2.137153,1.561066,29.8746138671437,5.13155375731373,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.18,1,3.7,19.93,0x27E00081
573031240,573031240,205750,2020-02-24 11:20:41:510,2029,0,0,36,0,0,2068.845,0.6594977,-29.75467,0.6545522,-38.40664,0.2177588,6.739091,0.2155369,9.137192,0.234126,52.2319407110101,21.1153673894504,365.3862,1609.99,4.963155,1276.366,6.132063,242.7755,7.729335,-21.85167,1.28962,-20.25906,1.597838,-2.137153,1.561076,29.8746138671437,5.13584628505565,0,0,0,0,0,0,0,0.24,0.002477284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.23,1,3.8,19.93,0x27E00081
573031405,573031405,205750,2020-02-24 11:20:41:510,2029,0,0,37,0,0,2068.978,0.622943,-29.73413,0.4959752,-38.3283,0.209687,6.729521,0.2079496,9.137357,0.234291,52.2319576068434,21.1153980465414,365.0587,1611.869,4.771264,1274.271,5.91086,242.4479,7.457795,-21.49778,1.228189,-20.66656,1.534736,-2.19779,1.521143,29.9013627063921,6.06260409128315,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.191,2.790099,-29.78231,0.7641517,-37.43612,0.7943659,6.621749,0.7904282,19.87719,0.001678015,1.36,0.23,0.23,0,0.24,0,0.23,1,3.6,19.88,0x27E00481
573089813,573089813,205808,2020-02-24 11:20:41:569,2029,0,0,37,0,0,2067.241,0.6320923,-29.73384,0.5696705,-38.3236,0.2122232,6.731618,0.210228,9.195765,0.058408,52.2319463261076,21.115415717456,364.9298,1610.614,4.824486,1273.064,5.977772,242.3195,7.533132,-21.49778,1.254093,-20.66656,1.568315,-2.19779,1.521154,29.9013627063921,6.06772344278845,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.06,1,3.7,19.88,0x27E00081
573089978,573089978,205809,2020-02-24 11:20:41:569,2029,0,0,37,0,0,2067.237,0.6321203,-29.73384,0.5698652,-38.32359,0.2122304,6.731624,0.2102345,9.19593,0.058573,52.23194629424,21.1154157673755,364.9294,1610.61,4.824637,1273.06,5.977962,242.3192,7.533345,-21.49778,1.254165,-20.66656,1.568409,-2.19779,1.521154,29.9013627063921,6.06772344278845,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.06,1,3.7,19.88,0x27E00081
573148386,573148386,205867,2020-02-24 11:20:41:627,2029,0,0,37,0,0,2065.5,0.6428691,-29.73356,0.6350339,-38.31889,0.2147904,6.733724,0.2125249,9.254338,0.116981,52.231935013501,21.1154334382819,364.8005,1609.355,4.878379,1271.853,6.045524,242.1908,7.608974,-21.49778,1.279544,-20.66656,1.601283,-2.19779,1.521164,29.9013627063921,6.07283849485711,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.12,1,3.7,19.88,0x27E00081
573148551,573148551,205867,2020-02-24 11:20:41:628,2029,0,0,37,0,0,2065.495,0.642902,-29.73356,0.6352085,-38.31887,0.2147977,6.73373,0.2125314,9.254503,0.117146,52.2319349816334,21.1154334882014,364.8001,1609.351,4.878532,1271.85,6.045715,242.1904,7.609189,-21.49778,1.279614,-20.66656,1.601375,-2.19779,1.521164,29.9013627063921,6.07287304142124,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.12,1,3.7,19.88,0x27E00081
573206958,573206958,205926,2020-02-24 11:20:41:686,2029,0,0,37,0,0,2063.758,0.6555822,-29.73328,0.6942614,-38.31416,0.217382,6.735835,0.2148336,9.31291,0.175553,52.2319237010845,21.1154511587969,364.6712,1608.095,4.932822,1270.643,6.113962,242.0621,7.685101,-21.49778,1.304497,-20.66656,1.633584,-2.19779,1.521175,29.9013627063921,6.07798377596812,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.18,1,3.8,19.88,0x27E00081
573207123,573207123,205926,2020-02-24 11:20:41:686,2029,0,0,37,0,0,2063.753,0.6556211,-29.73328,0.6944211,-38.31415,0.2173894,6.73584,0.2148401,9.313075,0.175718,52.2319236692169,21.1154512087164,364.6708,1608.092,4.932976,1270.639,6.114156,242.0617,7.685316,-21.49778,1.304567,-20.66656,1.633675,-2.19779,1.521175,29.9013627063921,6.07801829339681,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.18,1,3.8,19.88,0x27E00081
573265531,573265531,205984,2020-02-24 11:20:41:744,2029,0,0,37,0,0,2062.017,0.6705248,-29.73299,0.7488121,-38.30943,0.2199987,6.737948,0.2171541,9.371483,0.234126,52.2319123884716,21.1154688796062,364.5419,1606.836,4.987842,1269.432,6.183125,241.9333,7.761504,-21.49778,1.328983,-20.66656,1.66526,-2.19779,1.521186,29.9013627063921,6.08312472137764,0,0,0,0,0,0,0,0.24,0.002451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.23,0.23,0,0.24,0,0.23,1,3.8,19.88,0x27E00081
573265696,573265696,205984,2020-02-24 11:20:41:745,2029,0,0,38,0,0,2061.975,0.632746,-29.91417,0.533842,-38.29911,0.213555,6.849992,0.2103549,9.371648,0.234291,52.2319107803243,21.1154778306813,368.5408,1606.658,4.838436,1268.822,6.001822,245.9324,7.516901,-21.64159,1.261667,-20.9143,1.590184,-1.525325,1.486192,30.1345807427774,6.93402329094744,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061.254,2.942931,-30.11425,0.7641517,-38.11805,0.8921267,8.746107,0.9049295,19.37993,0.001075545,1.39,0.23,0.23,0,0.24,0,0.23,1,3.7,19.38,0x27E00481
573324104,573324104,206043,2020-02-24 11:20:41:803,2029,0,0,38,0,0,2060.228,0.6418426,-29.9138,0.6218909,-38.2942,0.2161156,6.853333,0.2126093,9.430056,0.058408,52.2318994240391,21.115495713465,368.4512,1605.394,4.891644,1267.6,6.06921,245.8433,7.590973,-21.64159,1.294902,-20.9143,1.631344,-1.525325,1.486204,30.1345807427774,6.93990845067537,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.06,1,3.8,19.38,0x27E00081
573324269,573324269,206043,2020-02-24 11:20:41:803,2029,0,0,38,0,0,2060.223,0.6418708,-29.9138,0.622122,-38.29419,0.2161229,6.853343,0.2126157,9.430221,0.058573,52.2318993919581,21.1154957639831,368.4509,1605.391,4.891795,1267.597,6.069401,245.8431,7.591182,-21.64159,1.294995,-20.9143,1.631459,-1.525325,1.486204,30.1345807427774,6.93993846426679,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.06,1,3.8,19.38,0x27E00081
573382677,573382677,206101,2020-02-24 11:20:41:862,2029,0,0,38,0,0,2058.476,0.652871,-29.91342,0.6991287,-38.28927,0.2187099,6.856691,0.2148816,9.488629,0.116981,52.2318880356698,21.1155136467582,368.3613,1604.126,4.945588,1266.375,6.13753,245.754,7.665522,-21.64159,1.327395,-20.9143,1.671603,-1.525325,1.486215,30.1345807427774,6.94584862478918,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.12,1,3.8,19.38,0x27E00081
573382842,573382842,206101,2020-02-24 11:20:41:862,2029,0,0,38,0,0,2058.471,0.6529051,-29.91342,0.6993342,-38.28925,0.2187173,6.8567,0.214888,9.488794,0.117146,52.2318880035888,21.1155136972762,368.361,1604.123,4.945741,1266.372,6.137723,245.7537,7.665732,-21.64159,1.327485,-20.9143,1.671715,-1.525325,1.486215,30.1345807427774,6.94587861283843,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.12,1,3.8,19.38,0x27E00081
573441250,573441250,206160,2020-02-24 11:20:41:920,2029,0,0,38,0,0,2056.724,0.6662382,-29.91304,0.7686335,-38.28433,0.2213316,6.860053,0.217165,9.547202,0.175554,52.2318766472975,21.1155315800427,368.2714,1602.859,5.00016,1265.15,6.206643,245.6646,7.740332,-21.64159,1.359111,-20.9143,1.710915,-1.525325,1.486226,30.1345807427774,6.95181371057347,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.18,1,3.8,19.38,0x27E00081
573441415,573441415,206160,2020-02-24 11:20:41:920,2029,0,0,38,0,0,2056.719,0.6662795,-29.91304,0.7688205,-38.28431,0.221339,6.860062,0.2171715,9.547367,0.175719,52.2318766152164,21.1155316305607,368.2711,1602.855,5.000314,1265.146,6.206839,245.6644,7.740543,-21.64159,1.3592,-20.9143,1.711024,-1.525325,1.486226,30.1345807427774,6.95181371057347,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.18,1,3.8,19.38,0x27E00081
573499822,573499822,206218,2020-02-24 11:20:41:979,2029,0,0,38,0,0,2054.972,0.6823195,-29.91266,0.8323439,-38.27938,0.2239813,6.863421,0.2194596,9.605774,0.234126,52.2318652591165,21.1155495130124,368.1815,1601.591,5.055395,1263.925,6.276594,245.5753,7.815394,-21.64159,1.390104,-20.9143,1.749343,-1.525325,1.486238,30.1345807427774,6.95774377039768,0,0,0,0,0,0,0,0.24,0.002398768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.23,0.23,0,0.24,0,0.23,1,3.9,19.38,0x27E00081
573499987,573499987,206219,2020-02-24 11:20:41:979,2029,0,0,39,0,0,2054.544,0.6350955,-30.38558,0.561746,-38.25686,0.2140371,6.81306,0.2098586,9.605939,0.234291,52.2318682521239,21.1155606208689,366.3373,1601.924,4.822501,1263.166,6.001035,243.7312,7.472685,-21.83737,1.29984,-21.3769,1.645093,-1.822288,1.437722,30.6131284787084,6.99014869607216,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.128,2.437035,-30.66225,0.7641517,-37.87036,0.7308474,6.097489,0.7235923,21.15858,0.00153945,1.37,0.23,0.23,0,0.24,0,0.23,1,3.7,21.16,0x27E00481
573558395,573558395,206277,2020-02-24 11:20:42:037,2029,0,0,39,0,0,2052.769,0.644004,-30.38519,0.6565326,-38.2515,0.2165934,6.815987,0.2120599,9.664347,0.058408,52.2318567931607,21.1155788990679,366.2303,1600.648,4.875094,1261.917,6.068117,243.6248,7.544489,-21.83737,1.336758,-21.3769,1.689788,-1.822288,1.437734,30.6131284787084,6.9962180420346,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.06,1,3.8,21.16,0x27E00081
573558560,573558560,206277,2020-02-24 11:20:42:038,2029,0,0,39,0,0,2052.764,0.6440319,-30.38519,0.656781,-38.25148,0.2166007,6.815995,0.2120661,9.664512,0.058573,52.2318567607896,21.115578950703,366.23,1600.645,4.875244,1261.913,6.068307,243.6245,7.544693,-21.83737,1.336861,-21.3769,1.689912,-1.822288,1.437734,30.6131284787084,6.9962473498306,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.06,1,3.8,21.16,0x27E00081
573616968,573616968,206336,2020-02-24 11:20:42:096,2029,0,0,39,0,0,2050.99,0.6550747,-30.38479,0.7394726,-38.24611,0.2191873,6.818926,0.2142784,9.72292,0.116981,52.2318453018232,21.1155972288931,366.123,1599.369,4.928515,1260.665,6.136246,243.518,7.616746,-21.83737,1.372784,-21.3769,1.733452,-1.822288,1.437745,30.6131284787084,7.0023407184013,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.12,1,3.8,21.16,0x27E00081
573617133,573617133,206336,2020-02-24 11:20:42:096,2029,0,0,39,0,0,2050.985,0.6551094,-30.38479,0.7396931,-38.24609,0.2191947,6.818934,0.2142847,9.723085,0.117146,52.2318452694521,21.1155972805282,366.1227,1599.365,4.928666,1260.661,6.136439,243.5177,7.61695,-21.83737,1.372884,-21.3769,1.733573,-1.822288,1.437745,30.6131284787084,7.0023407184013,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.12,1,3.8,21.16,0x27E00081
573675541,573675541,206394,2020-02-24 11:20:42:154,2029,0,0,39,0,0,2049.21,0.6687729,-30.38439,0.8139941,-38.24072,0.2218124,6.821871,0.2165077,9.781493,0.175554,52.2318338104824,21.1156155587095,366.0157,1598.09,4.98266,1259.413,6.205289,243.4113,7.689247,-21.83737,1.407888,-21.3769,1.776043,-1.822288,1.437756,30.6131284787084,7.00842881556997,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.18,1,3.8,21.16,0x27E00081
573675706,573675706,206394,2020-02-24 11:20:42:155,2029,0,0,39,0,0,2049.205,0.6688156,-30.38439,0.8141944,-38.2407,0.2218198,6.821879,0.216514,9.781658,0.175719,52.2318337781113,21.1156156103445,366.0154,1598.086,4.982814,1259.409,6.205485,243.411,7.689451,-21.83737,1.407986,-21.3769,1.776162,-1.822288,1.437756,30.6131284787084,7.00845807255752,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.18,1,3.8,21.16,0x27E00081
573734114,573734114,206453,2020-02-24 11:20:42:213,2029,0,0,39,0,0,2047.43,0.6855202,-30.38399,0.8822328,-38.23531,0.2244695,6.824821,0.2187476,9.840066,0.234127,52.2318223191384,21.115633888517,365.9084,1596.811,5.037574,1258.161,6.275297,243.3046,7.761983,-21.83737,1.442138,-21.3769,1.817636,-1.822288,1.437768,30.6131284787084,7.0145701184279,0,0,0,0,0,0,0,0.24,0.002371642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0.23,0.23,0,0.24,0,0.23,1,3.9,21.16,0x27E00081
573734279,573734279,206453,2020-02-24 11:20:42:213,2029,0,0,40,0,0,2047.11,0.627752,-30.44685,0.5764557,-38.35408,0.2082026,6.702073,0.2044472,9.840231,0.234292,52.231800253983,21.1155836725503,361.5153,1594.355,4.67993,1261.592,5.81347,238.9115,7.255099,-22.30199,1.329085,-20.74272,1.681358,-2.519461,1.367817,30.5611998860739,4.95795428712914,0,0,0,0,0,0,0,0.24,0.002378136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043.627,2.031236,-30.38681,0.7641517,-39.20895,0.5612895,5.636622,0.5864776,22.94469,0.002645752,1.33,0.23,0.23,0,0.24,0,0.23,1,3.6,22.94,0x27E00481
573792686,573792686,206511,2020-02-24 11:20:42:272,2029,0,0,40,0,0,2045.332,0.6364202,-30.44665,0.6298524,-38.35009,0.2106915,6.703776,0.2065445,9.898638,0.058407,52.2317885513441,21.1156014082886,361.3676,1593.053,4.730932,1260.38,5.878529,238.7643,7.323103,-22.30199,1.352576,-20.74272,1.70177,-2.519461,1.36784,30.5611998860739,4.96225549094699,0,0,0,0,0,0,0,0.24,0.002378136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.06,1,3.7,22.94,0x27E00081
573792851,573792851,206511,2020-02-24 11:20:42:272,2029,0,0,40,0,0,2045.327,0.6364474,-30.44665,0.6299968,-38.35007,0.2106986,6.703782,0.2065505,9.898803,0.058572,52.2317885182841,21.1156014583921,361.3672,1593.049,4.731077,1260.377,5.878714,238.7639,7.323296,-22.30199,1.352642,-20.74272,1.701828,-2.519461,1.36784,30.5611998860739,4.96229683062489,0,0,0,0,0,0,0,0.24,0.002378136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.06,1,3.7,22.94,0x27E00081
573851259,573851259,206570,2020-02-24 11:20:42:330,2029,0,0,40,0,0,2043.549,0.6471002,-30.44645,0.6791962,-38.34607,0.2132217,6.705487,0.2086582,9.957211,0.11698,52.2317768154416,21.1156191944255,361.2195,1591.746,4.782843,1259.165,5.944726,238.6167,7.39154,-22.30199,1.375731,-20.74272,1.721998,-2.519461,1.367863,30.5611998860739,4.96659428308468,0,0,0,0,0,0,0,0.24,0.002378136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.23,0.23,0,0.24,0,0.12,1,3.7,22.94,0x27E00081
